, PRIMARY DESCRIPTION,Date,Counts,Cases - Total
1788,WEAPONS VIOLATION,2020-03-28,15,249
2116,ARSON,2020-03-29,3,282
2106,ASSAULT,2020-03-29,39,282
2103,BATTERY,2020-03-29,129,282
2109,BURGLARY,2020-03-29,19,282
2105,CRIMINAL DAMAGE,2020-03-29,72,282
2120,CRIMINAL SEXUAL ASSAULT,2020-03-29,2,282
2113,CRIMINAL TRESPASS,2020-03-29,11,282
2110,DECEPTIVE PRACTICE,2020-03-29,19,282
2122,INTERFERENCE WITH PUBLIC OFFICER,2020-03-29,1,282
2121,INTIMIDATION,2020-03-29,1,282
2111,MOTOR VEHICLE THEFT,2020-03-29,17,282
2119,NARCOTICS,2020-03-29,2,282
2114,OFFENSE INVOLVING CHILDREN,2020-03-29,5,282
2107,OTHER OFFENSE,2020-03-29,29,282
2118,PUBLIC PEACE VIOLATION,2020-03-29,2,282
2108,ROBBERY,2020-03-29,23,282
2115,SEX OFFENSE,2020-03-29,4,282
2117,STALKING,2020-03-29,2,282
2104,THEFT,2020-03-29,105,282
2112,WEAPONS VIOLATION,2020-03-29,14,282
5222,ARSON,2020-03-30,1,439
5209,ASSAULT,2020-03-30,41,439
5207,BATTERY,2020-03-30,84,439
5214,BURGLARY,2020-03-30,15,439
5208,CRIMINAL DAMAGE,2020-03-30,69,439
5223,CRIMINAL SEXUAL ASSAULT,2020-03-30,1,439
5216,CRIMINAL TRESPASS,2020-03-30,10,439
5211,DECEPTIVE PRACTICE,2020-03-30,28,439
5221,INTERFERENCE WITH PUBLIC OFFICER,2020-03-30,2,439
5212,MOTOR VEHICLE THEFT,2020-03-30,18,439
5217,NARCOTICS,2020-03-30,5,439
5219,OFFENSE INVOLVING CHILDREN,2020-03-30,3,439
5210,OTHER OFFENSE,2020-03-30,35,439
5220,PUBLIC PEACE VIOLATION,2020-03-30,2,439
5213,ROBBERY,2020-03-30,17,439
5218,SEX OFFENSE,2020-03-30,3,439
5206,THEFT,2020-03-30,98,439
5215,WEAPONS VIOLATION,2020-03-30,13,439
5696,ARSON,2020-03-31,1,489
5682,ASSAULT,2020-03-31,36,489
5679,BATTERY,2020-03-31,94,489
5686,BURGLARY,2020-03-31,18,489
5681,CRIMINAL DAMAGE,2020-03-31,43,489
5694,CRIMINAL SEXUAL ASSAULT,2020-03-31,2,489
5688,CRIMINAL TRESPASS,2020-03-31,8,489
5683,DECEPTIVE PRACTICE,2020-03-31,22,489
5699,HOMICIDE,2020-03-31,1,489
5692,INTIMIDATION,2020-03-31,2,489
5684,MOTOR VEHICLE THEFT,2020-03-31,21,489
5690,NARCOTICS,2020-03-31,4,489
5697,OBSCENITY,2020-03-31,1,489
5695,OFFENSE INVOLVING CHILDREN,2020-03-31,2,489
5685,OTHER OFFENSE,2020-03-31,18,489
5691,PUBLIC PEACE VIOLATION,2020-03-31,3,489
5687,ROBBERY,2020-03-31,14,489
5693,SEX OFFENSE,2020-03-31,2,489
5698,STALKING,2020-03-31,1,489
5680,THEFT,2020-03-31,90,489
5689,WEAPONS VIOLATION,2020-03-31,5,489
5018,ASSAULT,2020-04-01,41,459
5015,BATTERY,2020-04-01,100,459
5021,BURGLARY,2020-04-01,22,459
5017,CRIMINAL DAMAGE,2020-04-01,59,459
5026,CRIMINAL SEXUAL ASSAULT,2020-04-01,4,459
5024,CRIMINAL TRESPASS,2020-04-01,9,459
5016,DECEPTIVE PRACTICE,2020-04-01,73,459
5029,HOMICIDE,2020-04-01,2,459
5020,MOTOR VEHICLE THEFT,2020-04-01,29,459
5031,NARCOTICS,2020-04-01,1,459
5030,OFFENSE INVOLVING CHILDREN,2020-04-01,1,459
5019,OTHER OFFENSE,2020-04-01,31,459
5027,PUBLIC PEACE VIOLATION,2020-04-01,3,459
5022,ROBBERY,2020-04-01,15,459
5025,SEX OFFENSE,2020-04-01,5,459
5028,STALKING,2020-04-01,2,459
5014,THEFT,2020-04-01,101,459
5023,WEAPONS VIOLATION,2020-04-01,10,459
6043,ARSON,2020-04-02,1,438
6030,ASSAULT,2020-04-02,31,438
6027,BATTERY,2020-04-02,89,438
6035,BURGLARY,2020-04-02,15,438
6029,CRIMINAL DAMAGE,2020-04-02,43,438
6042,CRIMINAL SEXUAL ASSAULT,2020-04-02,2,438
6037,CRIMINAL TRESPASS,2020-04-02,6,438
6031,DECEPTIVE PRACTICE,2020-04-02,24,438
6039,HOMICIDE,2020-04-02,2,438
6045,INTERFERENCE WITH PUBLIC OFFICER,2020-04-02,1,438
6034,MOTOR VEHICLE THEFT,2020-04-02,16,438
6040,NARCOTICS,2020-04-02,2,438
6044,OBSCENITY,2020-04-02,1,438
6038,OFFENSE INVOLVING CHILDREN,2020-04-02,3,438
6033,OTHER OFFENSE,2020-04-02,20,438
6032,ROBBERY,2020-04-02,21,438
6041,SEX OFFENSE,2020-04-02,2,438
6028,THEFT,2020-04-02,83,438
6036,WEAPONS VIOLATION,2020-04-02,14,438
2888,ARSON,2020-04-03,3,466
2879,ASSAULT,2020-04-03,33,466
2876,BATTERY,2020-04-03,120,466
2882,BURGLARY,2020-04-03,25,466
2878,CRIMINAL DAMAGE,2020-04-03,78,466
2893,CRIMINAL SEXUAL ASSAULT,2020-04-03,1,466
2886,CRIMINAL TRESPASS,2020-04-03,8,466
2880,DECEPTIVE PRACTICE,2020-04-03,33,466
2892,HOMICIDE,2020-04-03,1,466
2894,INTERFERENCE WITH PUBLIC OFFICER,2020-04-03,1,466
2883,MOTOR VEHICLE THEFT,2020-04-03,23,466
2890,NARCOTICS,2020-04-03,2,466
2887,OFFENSE INVOLVING CHILDREN,2020-04-03,5,466
2881,OTHER OFFENSE,2020-04-03,32,466
2891,PUBLIC PEACE VIOLATION,2020-04-03,1,466
2885,ROBBERY,2020-04-03,15,466
2889,SEX OFFENSE,2020-04-03,3,466
2877,THEFT,2020-04-03,103,466
2884,WEAPONS VIOLATION,2020-04-03,20,466
5580,ARSON,2020-04-04,1,326
5570,ASSAULT,2020-04-04,49,326
5567,BATTERY,2020-04-04,95,326
5576,BURGLARY,2020-04-04,13,326
5569,CRIMINAL DAMAGE,2020-04-04,69,326
5579,CRIMINAL SEXUAL ASSAULT,2020-04-04,2,326
5577,CRIMINAL TRESPASS,2020-04-04,9,326
5571,DECEPTIVE PRACTICE,2020-04-04,39,326
5584,HOMICIDE,2020-04-04,1,326
5575,MOTOR VEHICLE THEFT,2020-04-04,17,326
5578,NARCOTICS,2020-04-04,5,326
5581,OFFENSE INVOLVING CHILDREN,2020-04-04,1,326
5574,OTHER OFFENSE,2020-04-04,20,326
5582,PUBLIC PEACE VIOLATION,2020-04-04,1,326
5572,ROBBERY,2020-04-04,23,326
5583,STALKING,2020-04-04,1,326
5568,THEFT,2020-04-04,75,326
5573,WEAPONS VIOLATION,2020-04-04,23,326
5103,ARSON,2020-04-05,2,292
5092,ASSAULT,2020-04-05,34,292
5089,BATTERY,2020-04-05,100,292
5098,BURGLARY,2020-04-05,13,292
5091,CRIMINAL DAMAGE,2020-04-05,59,292
5104,CRIMINAL SEXUAL ASSAULT,2020-04-05,2,292
5099,CRIMINAL TRESPASS,2020-04-05,10,292
5095,DECEPTIVE PRACTICE,2020-04-05,19,292
5102,HOMICIDE,2020-04-05,3,292
5094,MOTOR VEHICLE THEFT,2020-04-05,21,292
5100,NARCOTICS,2020-04-05,4,292
5105,OFFENSE INVOLVING CHILDREN,2020-04-05,1,292
5093,OTHER OFFENSE,2020-04-05,28,292
5101,PUBLIC PEACE VIOLATION,2020-04-05,3,292
5096,ROBBERY,2020-04-05,19,292
5106,SEX OFFENSE,2020-04-05,1,292
5090,THEFT,2020-04-05,69,292
5097,WEAPONS VIOLATION,2020-04-05,17,292
4139,ARSON,2020-04-06,1,583
4128,ASSAULT,2020-04-06,28,583
4124,BATTERY,2020-04-06,109,583
4131,BURGLARY,2020-04-06,21,583
4126,CRIMINAL DAMAGE,2020-04-06,60,583
4142,CRIMINAL SEXUAL ASSAULT,2020-04-06,1,583
4134,CRIMINAL TRESPASS,2020-04-06,7,583
4127,DECEPTIVE PRACTICE,2020-04-06,40,583
4136,HOMICIDE,2020-04-06,5,583
4143,INTERFERENCE WITH PUBLIC OFFICER,2020-04-06,1,583
4129,MOTOR VEHICLE THEFT,2020-04-06,26,583
4137,NARCOTICS,2020-04-06,5,583
4135,OFFENSE INVOLVING CHILDREN,2020-04-06,5,583
4130,OTHER OFFENSE,2020-04-06,21,583
4140,PUBLIC PEACE VIOLATION,2020-04-06,1,583
4132,ROBBERY,2020-04-06,19,583
4138,SEX OFFENSE,2020-04-06,2,583
4141,STALKING,2020-04-06,1,583
4125,THEFT,2020-04-06,80,583
4133,WEAPONS VIOLATION,2020-04-06,17,583
3321,ASSAULT,2020-04-07,37,555
3318,BATTERY,2020-04-07,116,555
3324,BURGLARY,2020-04-07,24,555
3320,CRIMINAL DAMAGE,2020-04-07,58,555
3335,CRIMINAL SEXUAL ASSAULT,2020-04-07,1,555
3331,CRIMINAL TRESPASS,2020-04-07,2,555
3326,DECEPTIVE PRACTICE,2020-04-07,21,555
3328,HOMICIDE,2020-04-07,8,555
3332,INTERFERENCE WITH PUBLIC OFFICER,2020-04-07,2,555
3336,INTIMIDATION,2020-04-07,1,555
3325,MOTOR VEHICLE THEFT,2020-04-07,23,555
3333,NARCOTICS,2020-04-07,1,555
3329,OFFENSE INVOLVING CHILDREN,2020-04-07,4,555
3322,OTHER OFFENSE,2020-04-07,27,555
3330,PUBLIC PEACE VIOLATION,2020-04-07,4,555
3327,ROBBERY,2020-04-07,14,555
3334,SEX OFFENSE,2020-04-07,1,555
3319,THEFT,2020-04-07,83,555
3323,WEAPONS VIOLATION,2020-04-07,27,555
5552,ASSAULT,2020-04-08,47,704
5549,BATTERY,2020-04-08,95,704
5558,BURGLARY,2020-04-08,15,704
5550,CRIMINAL DAMAGE,2020-04-08,68,704
5561,CRIMINAL SEXUAL ASSAULT,2020-04-08,4,704
5559,CRIMINAL TRESPASS,2020-04-08,9,704
5553,DECEPTIVE PRACTICE,2020-04-08,32,704
5563,HOMICIDE,2020-04-08,3,704
5566,INTERFERENCE WITH PUBLIC OFFICER,2020-04-08,1,704
5555,MOTOR VEHICLE THEFT,2020-04-08,28,704
5560,NARCOTICS,2020-04-08,7,704
5565,OFFENSE INVOLVING CHILDREN,2020-04-08,2,704
5554,OTHER OFFENSE,2020-04-08,32,704
5562,PUBLIC PEACE VIOLATION,2020-04-08,3,704
5556,ROBBERY,2020-04-08,17,704
5564,SEX OFFENSE,2020-04-08,2,704
5551,THEFT,2020-04-08,61,704
5557,WEAPONS VIOLATION,2020-04-08,17,704
5128,ASSAULT,2020-04-09,37,577
5125,BATTERY,2020-04-09,100,577
5131,BURGLARY,2020-04-09,19,577
5127,CRIMINAL DAMAGE,2020-04-09,52,577
5139,CRIMINAL SEXUAL ASSAULT,2020-04-09,2,577
5135,CRIMINAL TRESPASS,2020-04-09,7,577
5130,DECEPTIVE PRACTICE,2020-04-09,24,577
5137,HOMICIDE,2020-04-09,2,577
5144,INTERFERENCE WITH PUBLIC OFFICER,2020-04-09,1,577
5143,INTIMIDATION,2020-04-09,1,577
5133,MOTOR VEHICLE THEFT,2020-04-09,15,577
5136,NARCOTICS,2020-04-09,4,577
5140,OFFENSE INVOLVING CHILDREN,2020-04-09,2,577
5129,OTHER OFFENSE,2020-04-09,31,577
5141,PUBLIC PEACE VIOLATION,2020-04-09,1,577
5132,ROBBERY,2020-04-09,17,577
5138,SEX OFFENSE,2020-04-09,2,577
5142,STALKING,2020-04-09,1,577
5126,THEFT,2020-04-09,92,577
5134,WEAPONS VIOLATION,2020-04-09,14,577
6368,ARSON,2020-04-10,1,571
6355,ASSAULT,2020-04-10,48,571
6353,BATTERY,2020-04-10,64,571
6358,BURGLARY,2020-04-10,23,571
6354,CRIMINAL DAMAGE,2020-04-10,52,571
6367,CRIMINAL SEXUAL ASSAULT,2020-04-10,3,571
6363,CRIMINAL TRESPASS,2020-04-10,8,571
6356,DECEPTIVE PRACTICE,2020-04-10,41,571
6365,HOMICIDE,2020-04-10,4,571
6370,INTERFERENCE WITH PUBLIC OFFICER,2020-04-10,1,571
6359,MOTOR VEHICLE THEFT,2020-04-10,23,571
6362,NARCOTICS,2020-04-10,10,571
6369,OBSCENITY,2020-04-10,1,571
6364,OFFENSE INVOLVING CHILDREN,2020-04-10,7,571
6357,OTHER OFFENSE,2020-04-10,24,571
6361,ROBBERY,2020-04-10,11,571
6366,SEX OFFENSE,2020-04-10,4,571
6352,THEFT,2020-04-10,81,571
6360,WEAPONS VIOLATION,2020-04-10,18,571
5227,ASSAULT,2020-04-11,43,398
5224,BATTERY,2020-04-11,98,398
5233,BURGLARY,2020-04-11,14,398
5239,CONCEALED CARRY LICENSE VIOLATION,2020-04-11,1,398
5226,CRIMINAL DAMAGE,2020-04-11,80,398
5237,CRIMINAL SEXUAL ASSAULT,2020-04-11,2,398
5235,CRIMINAL TRESPASS,2020-04-11,6,398
5228,DECEPTIVE PRACTICE,2020-04-11,26,398
5238,HOMICIDE,2020-04-11,1,398
5231,MOTOR VEHICLE THEFT,2020-04-11,16,398
5236,NARCOTICS,2020-04-11,6,398
5234,OFFENSE INVOLVING CHILDREN,2020-04-11,7,398
5229,OTHER OFFENSE,2020-04-11,23,398
5232,ROBBERY,2020-04-11,14,398
5225,THEFT,2020-04-11,88,398
5230,WEAPONS VIOLATION,2020-04-11,21,398
6374,ASSAULT,2020-04-12,31,341
6371,BATTERY,2020-04-12,80,341
6380,BURGLARY,2020-04-12,12,341
6372,CRIMINAL DAMAGE,2020-04-12,73,341
6385,CRIMINAL SEXUAL ASSAULT,2020-04-12,2,341
6381,CRIMINAL TRESPASS,2020-04-12,10,341
6376,DECEPTIVE PRACTICE,2020-04-12,18,341
6378,MOTOR VEHICLE THEFT,2020-04-12,17,341
6382,NARCOTICS,2020-04-12,7,341
6383,OFFENSE INVOLVING CHILDREN,2020-04-12,7,341
6375,OTHER OFFENSE,2020-04-12,21,341
6386,PUBLIC PEACE VIOLATION,2020-04-12,1,341
6377,ROBBERY,2020-04-12,18,341
6384,SEX OFFENSE,2020-04-12,2,341
6373,THEFT,2020-04-12,70,341
6379,WEAPONS VIOLATION,2020-04-12,14,341
6230,ARSON,2020-04-13,1,692
6218,ASSAULT,2020-04-13,33,692
6215,BATTERY,2020-04-13,84,692
6223,BURGLARY,2020-04-13,13,692
6217,CRIMINAL DAMAGE,2020-04-13,65,692
6232,CRIMINAL SEXUAL ASSAULT,2020-04-13,1,692
6225,CRIMINAL TRESPASS,2020-04-13,7,692
6219,DECEPTIVE PRACTICE,2020-04-13,23,692
6229,HOMICIDE,2020-04-13,2,692
6233,INTERFERENCE WITH PUBLIC OFFICER,2020-04-13,1,692
6220,MOTOR VEHICLE THEFT,2020-04-13,21,692
6227,NARCOTICS,2020-04-13,4,692
6226,OFFENSE INVOLVING CHILDREN,2020-04-13,6,692
6221,OTHER OFFENSE,2020-04-13,21,692
6231,PUBLIC PEACE VIOLATION,2020-04-13,1,692
6222,ROBBERY,2020-04-13,16,692
6228,SEX OFFENSE,2020-04-13,3,692
6216,THEFT,2020-04-13,81,692
6224,WEAPONS VIOLATION,2020-04-13,12,692
6398,ARSON,2020-04-14,4,663
6390,ASSAULT,2020-04-14,38,663
6389,BATTERY,2020-04-14,53,663
6394,BURGLARY,2020-04-14,19,663
6388,CRIMINAL DAMAGE,2020-04-14,55,663
6402,CRIMINAL SEXUAL ASSAULT,2020-04-14,2,663
6397,CRIMINAL TRESPASS,2020-04-14,7,663
6392,DECEPTIVE PRACTICE,2020-04-14,20,663
6401,HOMICIDE,2020-04-14,2,663
6405,INTIMIDATION,2020-04-14,1,663
6393,MOTOR VEHICLE THEFT,2020-04-14,20,663
6400,NARCOTICS,2020-04-14,3,663
6399,OFFENSE INVOLVING CHILDREN,2020-04-14,4,663
6391,OTHER OFFENSE,2020-04-14,30,663
6404,PUBLIC PEACE VIOLATION,2020-04-14,1,663
6395,ROBBERY,2020-04-14,13,663
6403,SEX OFFENSE,2020-04-14,2,663
6387,THEFT,2020-04-14,80,663
6396,WEAPONS VIOLATION,2020-04-14,9,663
5599,ARSON,2020-04-15,2,629
5589,ASSAULT,2020-04-15,31,629
5586,BATTERY,2020-04-15,84,629
5592,BURGLARY,2020-04-15,17,629
5588,CRIMINAL DAMAGE,2020-04-15,43,629
5598,CRIMINAL SEXUAL ASSAULT,2020-04-15,3,629
5595,CRIMINAL TRESPASS,2020-04-15,7,629
5587,DECEPTIVE PRACTICE,2020-04-15,54,629
5601,INTERFERENCE WITH PUBLIC OFFICER,2020-04-15,1,629
5591,MOTOR VEHICLE THEFT,2020-04-15,20,629
5594,NARCOTICS,2020-04-15,10,629
5597,OFFENSE INVOLVING CHILDREN,2020-04-15,5,629
5590,OTHER OFFENSE,2020-04-15,21,629
5596,ROBBERY,2020-04-15,6,629
5600,STALKING,2020-04-15,1,629
5585,THEFT,2020-04-15,94,629
5593,WEAPONS VIOLATION,2020-04-15,10,629
6248,ARSON,2020-04-16,1,680
6237,ASSAULT,2020-04-16,39,680
6234,BATTERY,2020-04-16,84,680
6241,BURGLARY,2020-04-16,15,680
6236,CRIMINAL DAMAGE,2020-04-16,65,680
6252,CRIMINAL SEXUAL ASSAULT,2020-04-16,1,680
6244,CRIMINAL TRESPASS,2020-04-16,10,680
6238,DECEPTIVE PRACTICE,2020-04-16,38,680
6246,HOMICIDE,2020-04-16,3,680
6239,MOTOR VEHICLE THEFT,2020-04-16,24,680
6245,NARCOTICS,2020-04-16,8,680
6249,OBSCENITY,2020-04-16,1,680
6247,OFFENSE INVOLVING CHILDREN,2020-04-16,2,680
6242,OTHER OFFENSE,2020-04-16,13,680
6250,PUBLIC PEACE VIOLATION,2020-04-16,1,680
6243,ROBBERY,2020-04-16,12,680
6251,SEX OFFENSE,2020-04-16,1,680
6235,THEFT,2020-04-16,70,680
6240,WEAPONS VIOLATION,2020-04-16,15,680
6348,ARSON,2020-04-17,1,773
6338,ASSAULT,2020-04-17,38,773
6335,BATTERY,2020-04-17,76,773
6342,BURGLARY,2020-04-17,15,773
6336,CRIMINAL DAMAGE,2020-04-17,52,773
6351,CRIMINAL SEXUAL ASSAULT,2020-04-17,1,773
6344,CRIMINAL TRESPASS,2020-04-17,13,773
6337,DECEPTIVE PRACTICE,2020-04-17,45,773
6341,MOTOR VEHICLE THEFT,2020-04-17,21,773
6345,NARCOTICS,2020-04-17,8,773
6346,OFFENSE INVOLVING CHILDREN,2020-04-17,7,773
6339,OTHER OFFENSE,2020-04-17,24,773
6350,PROSTITUTION,2020-04-17,1,773
6349,PUBLIC PEACE VIOLATION,2020-04-17,1,773
6340,ROBBERY,2020-04-17,23,773
6347,STALKING,2020-04-17,2,773
6334,THEFT,2020-04-17,83,773
6343,WEAPONS VIOLATION,2020-04-17,14,773
4818,ARSON,2020-04-18,1,535
4806,ASSAULT,2020-04-18,43,535
4803,BATTERY,2020-04-18,103,535
4810,BURGLARY,2020-04-18,24,535
4819,CONCEALED CARRY LICENSE VIOLATION,2020-04-18,1,535
4805,CRIMINAL DAMAGE,2020-04-18,69,535
4814,CRIMINAL SEXUAL ASSAULT,2020-04-18,5,535
4813,CRIMINAL TRESPASS,2020-04-18,6,535
4807,DECEPTIVE PRACTICE,2020-04-18,32,535
4812,MOTOR VEHICLE THEFT,2020-04-18,14,535
4816,NARCOTICS,2020-04-18,3,535
4815,OFFENSE INVOLVING CHILDREN,2020-04-18,5,535
4808,OTHER OFFENSE,2020-04-18,27,535
4817,PUBLIC PEACE VIOLATION,2020-04-18,2,535
4811,ROBBERY,2020-04-18,16,535
4804,THEFT,2020-04-18,79,535
4809,WEAPONS VIOLATION,2020-04-18,27,535
6122,ARSON,2020-04-19,1,459
6110,ASSAULT,2020-04-19,35,459
6107,BATTERY,2020-04-19,86,459
6114,BURGLARY,2020-04-19,15,459
6109,CRIMINAL DAMAGE,2020-04-19,48,459
6117,CRIMINAL TRESPASS,2020-04-19,5,459
6112,DECEPTIVE PRACTICE,2020-04-19,19,459
6119,HOMICIDE,2020-04-19,4,459
6124,INTERFERENCE WITH PUBLIC OFFICER,2020-04-19,1,459
6115,MOTOR VEHICLE THEFT,2020-04-19,11,459
6118,NARCOTICS,2020-04-19,4,459
6120,OFFENSE INVOLVING CHILDREN,2020-04-19,2,459
6111,OTHER OFFENSE,2020-04-19,23,459
6121,PUBLIC PEACE VIOLATION,2020-04-19,2,459
6116,ROBBERY,2020-04-19,9,459
6123,SEX OFFENSE,2020-04-19,1,459
6108,THEFT,2020-04-19,59,459
6113,WEAPONS VIOLATION,2020-04-19,15,459
5677,ARSON,2020-04-20,1,989
5663,ASSAULT,2020-04-20,37,989
5659,BATTERY,2020-04-20,94,989
5665,BURGLARY,2020-04-20,23,989
5675,CONCEALED CARRY LICENSE VIOLATION,2020-04-20,2,989
5661,CRIMINAL DAMAGE,2020-04-20,67,989
5674,CRIMINAL SEXUAL ASSAULT,2020-04-20,3,989
5671,CRIMINAL TRESPASS,2020-04-20,7,989
5662,DECEPTIVE PRACTICE,2020-04-20,48,989
5673,HOMICIDE,2020-04-20,5,989
5678,LIQUOR LAW VIOLATION,2020-04-20,1,989
5666,MOTOR VEHICLE THEFT,2020-04-20,22,989
5669,NARCOTICS,2020-04-20,11,989
5670,OFFENSE INVOLVING CHILDREN,2020-04-20,10,989
5664,OTHER OFFENSE,2020-04-20,32,989
5676,PUBLIC PEACE VIOLATION,2020-04-20,2,989
5668,ROBBERY,2020-04-20,16,989
5672,SEX OFFENSE,2020-04-20,6,989
5660,THEFT,2020-04-20,92,989
5667,WEAPONS VIOLATION,2020-04-20,18,989
5846,ARSON,2020-04-21,2,870
5835,ASSAULT,2020-04-21,31,870
5831,BATTERY,2020-04-21,92,870
5840,BURGLARY,2020-04-21,9,870
5849,CONCEALED CARRY LICENSE VIOLATION,2020-04-21,1,870
5833,CRIMINAL DAMAGE,2020-04-21,51,870
5848,CRIMINAL SEXUAL ASSAULT,2020-04-21,1,870
5841,CRIMINAL TRESPASS,2020-04-21,9,870
5834,DECEPTIVE PRACTICE,2020-04-21,41,870
5845,HOMICIDE,2020-04-21,3,870
5837,MOTOR VEHICLE THEFT,2020-04-21,22,870
5842,NARCOTICS,2020-04-21,7,870
5844,OFFENSE INVOLVING CHILDREN,2020-04-21,4,870
5836,OTHER OFFENSE,2020-04-21,29,870
5847,PUBLIC PEACE VIOLATION,2020-04-21,1,870
5838,ROBBERY,2020-04-21,17,870
5843,SEX OFFENSE,2020-04-21,5,870
5832,THEFT,2020-04-21,82,870
5839,WEAPONS VIOLATION,2020-04-21,10,870
4845,ASSAULT,2020-04-22,35,"1,054"
4842,BATTERY,2020-04-22,82,"1,054"
4849,BURGLARY,2020-04-22,14,"1,054"
4843,CRIMINAL DAMAGE,2020-04-22,48,"1,054"
4852,CRIMINAL TRESPASS,2020-04-22,9,"1,054"
4844,DECEPTIVE PRACTICE,2020-04-22,44,"1,054"
4855,INTERFERENCE WITH PUBLIC OFFICER,2020-04-22,2,"1,054"
4846,MOTOR VEHICLE THEFT,2020-04-22,24,"1,054"
4851,NARCOTICS,2020-04-22,11,"1,054"
4853,OFFENSE INVOLVING CHILDREN,2020-04-22,4,"1,054"
4847,OTHER OFFENSE,2020-04-22,22,"1,054"
4854,PUBLIC PEACE VIOLATION,2020-04-22,3,"1,054"
4850,ROBBERY,2020-04-22,13,"1,054"
4856,SEX OFFENSE,2020-04-22,1,"1,054"
4841,THEFT,2020-04-22,102,"1,054"
4848,WEAPONS VIOLATION,2020-04-22,16,"1,054"
4013,ARSON,2020-04-23,3,"1,466"
4005,ASSAULT,2020-04-23,40,"1,466"
4002,BATTERY,2020-04-23,59,"1,466"
4008,BURGLARY,2020-04-23,19,"1,466"
4003,CRIMINAL DAMAGE,2020-04-23,49,"1,466"
4017,CRIMINAL SEXUAL ASSAULT,2020-04-23,1,"1,466"
4012,CRIMINAL TRESPASS,2020-04-23,8,"1,466"
4004,DECEPTIVE PRACTICE,2020-04-23,48,"1,466"
4015,HOMICIDE,2020-04-23,3,"1,466"
4018,INTERFERENCE WITH PUBLIC OFFICER,2020-04-23,1,"1,466"
4006,MOTOR VEHICLE THEFT,2020-04-23,31,"1,466"
4011,NARCOTICS,2020-04-23,8,"1,466"
4014,OFFENSE INVOLVING CHILDREN,2020-04-23,3,"1,466"
4007,OTHER OFFENSE,2020-04-23,22,"1,466"
4009,ROBBERY,2020-04-23,19,"1,466"
4016,SEX OFFENSE,2020-04-23,2,"1,466"
4001,THEFT,2020-04-23,110,"1,466"
4010,WEAPONS VIOLATION,2020-04-23,14,"1,466"
5985,ARSON,2020-04-24,1,"1,075"
5973,ASSAULT,2020-04-24,29,"1,075"
5970,BATTERY,2020-04-24,86,"1,075"
5978,BURGLARY,2020-04-24,18,"1,075"
5982,CONCEALED CARRY LICENSE VIOLATION,2020-04-24,2,"1,075"
5971,CRIMINAL DAMAGE,2020-04-24,61,"1,075"
5987,CRIMINAL SEXUAL ASSAULT,2020-04-24,1,"1,075"
5979,CRIMINAL TRESPASS,2020-04-24,9,"1,075"
5972,DECEPTIVE PRACTICE,2020-04-24,39,"1,075"
5988,HOMICIDE,2020-04-24,1,"1,075"
5989,INTERFERENCE WITH PUBLIC OFFICER,2020-04-24,1,"1,075"
5983,KIDNAPPING,2020-04-24,2,"1,075"
5976,MOTOR VEHICLE THEFT,2020-04-24,18,"1,075"
5981,NARCOTICS,2020-04-24,4,"1,075"
5980,OFFENSE INVOLVING CHILDREN,2020-04-24,7,"1,075"
5975,OTHER OFFENSE,2020-04-24,23,"1,075"
5984,PUBLIC PEACE VIOLATION,2020-04-24,2,"1,075"
5974,ROBBERY,2020-04-24,24,"1,075"
5986,SEX OFFENSE,2020-04-24,1,"1,075"
5969,THEFT,2020-04-24,90,"1,075"
5977,WEAPONS VIOLATION,2020-04-24,18,"1,075"
6193,ARSON,2020-04-25,2,633
6183,ASSAULT,2020-04-25,36,633
6180,BATTERY,2020-04-25,84,633
6187,BURGLARY,2020-04-25,19,633
6182,CRIMINAL DAMAGE,2020-04-25,68,633
6192,CRIMINAL SEXUAL ASSAULT,2020-04-25,2,633
6196,CRIMINAL TRESPASS,2020-04-25,1,633
6184,DECEPTIVE PRACTICE,2020-04-25,27,633
6197,HOMICIDE,2020-04-25,1,633
6198,INTERFERENCE WITH PUBLIC OFFICER,2020-04-25,1,633
6185,MOTOR VEHICLE THEFT,2020-04-25,27,633
6190,NARCOTICS,2020-04-25,6,633
6191,OFFENSE INVOLVING CHILDREN,2020-04-25,5,633
6186,OTHER OFFENSE,2020-04-25,23,633
6194,PUBLIC PEACE VIOLATION,2020-04-25,2,633
6188,ROBBERY,2020-04-25,9,633
6195,SEX OFFENSE,2020-04-25,1,633
6181,THEFT,2020-04-25,75,633
6189,WEAPONS VIOLATION,2020-04-25,8,633
4210,ARSON,2020-04-26,1,433
4199,ASSAULT,2020-04-26,40,433
4196,BATTERY,2020-04-26,108,433
4205,BURGLARY,2020-04-26,9,433
4198,CRIMINAL DAMAGE,2020-04-26,63,433
4208,CRIMINAL SEXUAL ASSAULT,2020-04-26,3,433
4207,CRIMINAL TRESPASS,2020-04-26,4,433
4202,DECEPTIVE PRACTICE,2020-04-26,26,433
4213,HOMICIDE,2020-04-26,1,433
4214,INTERFERENCE WITH PUBLIC OFFICER,2020-04-26,1,433
4203,MOTOR VEHICLE THEFT,2020-04-26,23,433
4206,NARCOTICS,2020-04-26,6,433
4212,OBSCENITY,2020-04-26,1,433
4211,OFFENSE INVOLVING CHILDREN,2020-04-26,1,433
4201,OTHER OFFENSE,2020-04-26,28,433
4204,ROBBERY,2020-04-26,9,433
4209,SEX OFFENSE,2020-04-26,2,433
